Unnamed: 0,User_Id,Movie_Name,Rating,Genre
1794,12,Airheads (1994),3.0,Comedy
1795,12,Another Stakeout (1993),2.5,Comedy
1796,12,Clean Slate (1994),1.5,Comedy
1797,12,Coneheads (1993),2.5,Comedy
1798,12,Dave (1993),4.0,Comedy
1799,12,Dazed and Confused (1993),3.5,Comedy
1800,12,Demolition Man (1993),2.0,Action
1801,12,With Honors (1994),3.0,Comedy
1802,12,"Fugitive, The (1993)",4.0,Thriller
1803,12,Hot Shots! Part Deux (1993),3.0,Action
1804,12,"Hudsucker Proxy, The (1994)",4.0,Comedy
1805,12,What's Love Got to Do with It? (1993),4.0,Drama
1806,12,Jimmy Hollywood (1994),1.5,Comedy
1807,12,Jurassic Park (1993),4.0,Action
1808,12,Made in America (1993),1.5,Comedy
1809,12,Much Ado About Nothing (1993),3.0,Comedy
1810,12,Mrs. Doubtfire (1993),4.0,Comedy
1811,12,North (1994),2.0,Comedy
1812,12,Philadelphia (1993),3.5,Drama
1813,12,"Ref, The (1994)",3.0,Comedy
1814,12,"Remains of the Day, The (1993)",4.0,Drama
1815,12,Renaissance Man (1994),2.0,Comedy
1816,12,"Road to Wellville, The (1994)",2.0,Comedy
1817,12,Robin Hood: Men in Tights (1993),4.0,Comedy
1818,12,Rudy (1993),3.0,Drama
1819,12,Schindler's List (1993),5.0,Drama
1820,12,"Scout, The (1994)",2.0,Comedy
1821,12,"Secret Garden, The (1993)",3.0,Children
1822,12,Serial Mom (1994),2.5,Comedy
1823,12,Six Degrees of Separation (1993),4.0,Drama
1824,12,Sleepless in Seattle (1993),2.5,Comedy
1825,12,So I Married an Axe Murderer (1993),3.0,Comedy
1826,12,Super Mario Bros. (1993),1.0,Action
1827,12,"Nightmare Before Christmas, The (1993)",4.0,Animation
1828,12,True Romance (1993),4.0,Crime
1829,12,Welcome to the Dollhouse (1995),3.5,Comedy
1830,12,"Little Rascals, The (1994)",2.0,Children
1831,12,"Brady Bunch Movie, The (1995)",0.5,Comedy
1832,12,Home Alone (1990),3.0,Children
1833,12,Aladdin (1992),4.0,Adventure
1834,12,Batman (1989),5.0,Action
1835,12,"Silence of the Lambs, The (1991)",4.0,Crime
1836,12,Snow White and the Seven Dwarfs (1937),3.5,Animation
1837,12,"Bye Bye, Love (1995)",1.0,Comedy
1838,12,One Fine Day (1996),3.0,Drama
1839,12,Fargo (1996),5.0,Comedy
1840,12,Jane Eyre (1996),3.0,Drama
1841,12,"Last Supper, The (1995)",4.5,Drama
1842,12,Mission: Impossible (1996),2.0,Action
1843,12,Kids in the Hall: Brain Candy (1996),4.0,Comedy
1844,12,"Truth About Cats & Dogs, The (1996)",2.0,Comedy
1845,12,Multiplicity (1996),2.0,Comedy
1846,12,"Craft, The (1996)",2.0,Drama
1847,12,Cold Comfort Farm (1995),2.5,Comedy
1848,12,Twister (1996),3.0,Action
1849,12,Wallace & Gromit: A Close Shave (1995),4.0,Animation
1850,12,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0,Comedy
1851,12,Jack (1996),2.0,Comedy
1852,12,Trainspotting (1996),5.0,Comedy
1853,12,Independence Day (a.k.a. ID4) (1996),4.0,Action
1854,12,"Cable Guy, The (1996)",2.0,Comedy
1855,12,"Time to Kill, A (1996)",4.0,Drama
1856,12,Ransom (1996),2.0,Crime
1857,12,Emma (1996),4.0,Comedy
1858,12,Basquiat (1996),4.0,Drama
1859,12,Tin Cup (1996),1.0,Comedy
1860,12,"Godfather, The (1972)",4.0,Crime
1861,12,"Island of Dr. Moreau, The (1996)",1.0,Sci-Fi
1862,12,"Philadelphia Story, The (1940)",4.5,Comedy
1863,12,North by Northwest (1959),4.5,Action
1864,12,Some Like It Hot (1959),4.0,Comedy
1865,12,Charade (1963),5.0,Comedy
1866,12,Casablanca (1942),4.5,Drama
1867,12,My Fair Lady (1964),3.0,Comedy
1868,12,"Wizard of Oz, The (1939)",4.0,Adventure
1869,12,Citizen Kane (1941),5.0,Drama
1870,12,All About Eve (1950),4.5,Drama
1871,12,Rebecca (1940),4.0,Drama
1872,12,"Affair to Remember, An (1957)",4.0,Drama
1873,12,"Parent Trap, The (1961)",3.0,Children
1874,12,Homeward Bound: The Incredible Journey (1993),3.5,Adventure
1875,12,Cool Runnings (1993),1.5,Comedy
1876,12,"Sword in the Stone, The (1963)",4.0,Animation
1877,12,Robin Hood: Prince of Thieves (1991),3.0,Adventure
1878,12,Freeway (1996),4.0,Comedy
1879,12,"Sound of Music, The (1965)",3.0,Musical
1880,12,Die Hard (1988),4.0,Action
1881,12,Secrets & Lies (1996),5.0,Drama
1882,12,That Thing You Do! (1996),2.5,Comedy
1883,12,To Gillian on Her 37th Birthday (1996),2.5,Drama
1884,12,"Long Kiss Goodnight, The (1996)",4.0,Action
1885,12,Everyone Says I Love You (1996),4.0,Comedy
1886,12,William Shakespeare's Romeo + Juliet (1996),4.0,Drama
1887,12,Swingers (1996),4.5,Comedy
1888,12,"Fish Called Wanda, A (1988)",4.5,Comedy
1889,12,Monty Python's Life of Brian (1979),3.0,Comedy
1890,12,Dirty Dancing (1987),4.0,Drama
1891,12,Reservoir Dogs (1992),4.0,Crime
1892,12,Weekend at Bernie's (1989),3.5,Comedy
1893,12,E.T. the Extra-Terrestrial (1982),5.0,Children
1894,12,Days of Thunder (1990),2.5,Action
1895,12,"People vs. Larry Flynt, The (1996)",3.0,Comedy
1896,12,Drop Dead Fred (1991),1.5,Comedy
1897,12,"Abyss, The (1989)",4.0,Action
1898,12,Private Benjamin (1980),4.5,Comedy
1899,12,Monty Python and the Holy Grail (1975),4.5,Adventure
1900,12,Wallace & Gromit: The Wrong Trousers (1993),5.0,Animation
1901,12,Delicatessen (1991),4.5,Comedy
1902,12,"English Patient, The (1996)",3.5,Drama
1903,12,Strictly Ballroom (1992),4.0,Comedy
1904,12,Cheech and Chong's Up in Smoke (1978),3.0,Comedy
1905,12,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,Action
1906,12,"Princess Bride, The (1987)",4.0,Action
1907,12,Aliens (1986),3.5,Action
1908,12,To Kill a Mockingbird (1962),4.5,Drama
1909,12,Apocalypse Now (1979),3.5,Action
1910,12,Star Wars: Episode VI - Return of the Jedi (1983),4.0,Action
1911,12,"Third Man, The (1949)",3.5,Film-Noir
1912,12,Goodfellas (1990),5.0,Crime
1913,12,Alien (1979),4.0,Horror
1914,12,Army of Darkness (1993),5.0,Action
1915,12,Psycho (1960),5.0,Crime
1916,12,"Blues Brothers, The (1980)",4.0,Action
1917,12,"Godfather: Part II, The (1974)",4.0,Crime
1918,12,Full Metal Jacket (1987),4.0,Drama
1919,12,"Grand Day Out with Wallace and Gromit, A (1989)",4.0,Adventure
1920,12,Amadeus (1984),4.0,Drama
1921,12,Annie Hall (1977),3.5,Comedy
1922,12,"Right Stuff, The (1983)",3.0,Drama
1923,12,Harold and Maude (1971),4.5,Comedy
1924,12,Glory (1989),4.0,Drama
1925,12,Rosencrantz and Guildenstern Are Dead (1990),5.0,Comedy
1926,12,Manhattan (1979),4.5,Comedy
1927,12,Dead Poets Society (1989),4.0,Drama
1928,12,"Femme Nikita, La (Nikita) (1990)",3.5,Action
1929,12,Better Off Dead... (1985),4.5,Comedy
1930,12,"Shining, The (1980)",5.0,Horror
1931,12,Stand by Me (1986),5.0,Adventure
1932,12,Evil Dead II (Dead by Dawn) (1987),4.0,Action
1933,12,Groundhog Day (1993),4.0,Comedy
1934,12,"Manchurian Candidate, The (1962)",4.0,Crime
1935,12,Arsenic and Old Lace (1944),3.5,Comedy
1936,12,Back to the Future (1985),4.0,Adventure
1937,12,Fried Green Tomatoes (1991),4.0,Comedy
1938,12,Heathers (1989),4.0,Comedy
1939,12,This Is Spinal Tap (1984),5.0,Comedy
1940,12,Indiana Jones and the Last Crusade (1989),3.0,Action
1941,12,When Harry Met Sally... (1989),3.5,Comedy
1942,12,April Fool's Day (1986),2.5,Horror
1943,12,Dracula (Bram Stoker's Dracula) (1992),4.0,Fantasy
1944,12,Cape Fear (1991),4.5,Thriller
1945,12,"Nightmare on Elm Street, A (1984)",3.5,Horror
1946,12,Shine (1996),4.0,Drama
1947,12,Sling Blade (1996),3.5,Drama
1948,12,Paradise Lost: The Child Murders at Robin Hood Hills (1996),3.0,Documentary
1949,12,"Preacher's Wife, The (1996)",2.0,Drama
1950,12,101 Dalmatians (1996),1.0,Adventure
1951,12,Young Guns (1988),4.0,Action
1952,12,Grease (1978),4.0,Comedy
1953,12,Jaws (1975),4.0,Action
1954,12,Mars Attacks! (1996),4.0,Action
1955,12,Jerry Maguire (1996),3.0,Drama
1956,12,Raising Arizona (1987),5.0,Comedy
1957,12,Sneakers (1992),4.0,Action
1958,12,Beavis and Butt-Head Do America (1996),2.0,Adventure
1959,12,Scream (1996),3.0,Comedy
1960,12,Michael (1996),1.0,Comedy
1961,12,Hamlet (1996),2.5,Crime
1962,12,Amos & Andrew (1993),2.0,Comedy
1963,12,Benny & Joon (1993),4.0,Comedy
1964,12,Waiting for Guffman (1996),3.5,Comedy
1965,12,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),1.0,Comedy
1966,12,Donnie Brasco (1997),2.5,Crime
1967,12,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),2.0,Children
1968,12,Private Parts (1997),1.5,Comedy
1969,12,Liar Liar (1997),1.0,Comedy
1970,12,Selena (1997),2.5,Drama
1971,12,Anaconda (1997),1.0,Action
1972,12,Grosse Pointe Blank (1997),2.0,Comedy
1973,12,Romy and Michele's High School Reunion (1997),3.0,Comedy
1974,12,Volcano (1997),2.5,Action
1975,12,Austin Powers: International Man of Mystery (1997),4.5,Action
1976,12,Breakdown (1997),3.0,Action
1977,12,Ripe (1996),3.0,Drama
1978,12,Fathers' Day (1997),1.5,Comedy
1979,12,"Bonheur, Le (1965)",4.0,Drama
1980,12,Addicted to Love (1997),2.5,Comedy
1981,12,"Lost World: Jurassic Park, The (1997)",2.0,Action
1982,12,Con Air (1997),2.0,Action
1983,12,Men in Black (a.k.a. MIB) (1997),3.5,Action
1984,12,Contact (1997),3.0,Drama
1985,12,G.I. Jane (1997),3.0,Action
1986,12,Career Girls (1997),3.0,Drama
1987,12,L.A. Confidential (1997),4.0,Crime
1988,12,"Ice Storm, The (1997)",3.0,Drama
1989,12,"Full Monty, The (1997)",4.0,Comedy
1990,12,Indian Summer (a.k.a. Alive & Kicking) (1996),3.0,Comedy
1991,12,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",4.0,Drama
1992,12,I Know What You Did Last Summer (1997),2.5,Horror
1993,12,FairyTale: A True Story (1997),2.5,Children
1994,12,Bean (1997),2.0,Comedy
1995,12,Boogie Nights (1997),4.0,Drama
1996,12,Sliding Doors (1998),4.5,Drama
1997,12,"Truman Show, The (1998)",2.0,Comedy
1998,12,Amistad (1997),4.0,Drama
1999,12,Good Will Hunting (1997),3.0,Drama
2000,12,Titanic (1997),4.0,Drama
2001,12,Tomorrow Never Dies (1997),4.0,Action
2002,12,"Big Lebowski, The (1998)",4.5,Comedy
2003,12,Spice World (1997),3.5,Comedy
2004,12,"Wedding Singer, The (1998)",2.0,Comedy
2005,12,As Good as It Gets (1997),4.5,Comedy
2006,12,Two Girls and a Guy (1997),3.5,Comedy
2007,12,"Big One, The (1997)",3.5,Comedy
2008,12,"Last Days of Disco, The (1998)",2.0,Comedy
2009,12,Krippendorf's Tribe (1998),2.0,Comedy
2010,12,Deep Impact (1998),3.0,Drama
2011,12,Godzilla (1998),2.0,Action
2012,12,Fear and Loathing in Las Vegas (1998),3.5,Adventure
2013,12,Can't Hardly Wait (1998),3.0,Comedy
2014,12,Smoke Signals (1998),3.0,Comedy
2015,12,Armageddon (1998),2.0,Action
2016,12,There's Something About Mary (1998),2.0,Comedy
2017,12,West Side Story (1961),3.0,Drama
2018,12,Oliver! (1968),3.0,Drama
2019,12,Kramer vs. Kramer (1979),5.0,Drama
2020,12,"Last Emperor, The (1987)",4.0,Drama
2021,12,Rain Man (1988),4.0,Drama
2022,12,Take the Money and Run (1969),2.5,Comedy
2023,12,Labyrinth (1986),4.0,Adventure
2024,12,"Breakfast Club, The (1985)",5.0,Comedy
2025,12,Lethal Weapon (1987),2.5,Action
2026,12,Gremlins (1984),3.0,Comedy
2027,12,Gremlins 2: The New Batch (1990),2.0,Comedy
2028,12,"Goonies, The (1985)",5.0,Action
2029,12,Back to the Future Part II (1989),2.0,Adventure
2030,12,Back to the Future Part III (1990),2.0,Adventure
2031,12,Saving Private Ryan (1998),4.0,Action
2032,12,D2: The Mighty Ducks (1994),1.0,Children
2033,12,Hocus Pocus (1993),1.0,Children
2034,12,"Honey, I Shrunk the Kids (1989)",2.5,Adventure
2035,12,"Parent Trap, The (1998)",2.0,Children
2036,12,"Purple Rose of Cairo, The (1985)",3.0,Comedy
2037,12,And the Band Played On (1993),4.5,Drama
2038,12,"Little Mermaid, The (1989)",2.5,Animation
2039,12,"Mighty Ducks, The (1992)",2.5,Children
2040,12,"Muppet Christmas Carol, The (1992)",2.0,Children
2041,12,Newsies (1992),1.0,Children
2042,12,Peter Pan (1953),2.5,Animation
2043,12,Sleeping Beauty (1959),2.5,Animation
2044,12,Splash (1984),3.0,Comedy
2045,12,L.A. Story (1991),4.0,Comedy
2046,12,Grand Canyon (1991),4.0,Crime
2047,12,Indiana Jones and the Temple of Doom (1984),3.0,Action
2048,12,"Addams Family, The (1991)",3.0,Children
2049,12,Adventures in Babysitting (1987),4.0,Adventure
2050,12,Charlotte's Web (1973),4.0,Animation
2051,12,Sixteen Candles (1984),4.5,Comedy
2052,12,Pretty in Pink (1986),4.0,Comedy
2053,12,House II: The Second Story (1987),1.0,Comedy
2054,12,Beetlejuice (1988),4.5,Comedy
2055,12,Willow (1988),4.0,Action
2056,12,Working Girl (1988),4.0,Comedy
2057,12,Say Anything... (1989),4.0,Comedy
2058,12,My Blue Heaven (1990),2.5,Comedy
2059,12,Hero (1992),2.0,Comedy
2060,12,Toys (1992),3.0,Comedy
2061,12,"Few Good Men, A (1992)",3.0,Crime
2062,12,Urban Legend (1998),2.0,Horror
2063,12,Edward Scissorhands (1990),4.5,Drama
2064,12,Antz (1998),3.0,Adventure
2065,12,My Cousin Vinny (1992),4.0,Comedy
2066,12,Happiness (1998),2.0,Comedy
2067,12,Pleasantville (1998),3.0,Comedy
2068,12,Life Is Beautiful (La Vita è bella) (1997),3.5,Comedy
2069,12,Tales from the Darkside: The Movie (1990),2.0,Fantasy
2070,12,Elizabeth (1998),3.5,Drama
2071,12,Celebrity (1998),3.0,Comedy
2072,12,Desperately Seeking Susan (1985),2.5,Comedy
2073,12,Fletch (1985),1.0,Comedy
2074,12,Gung Ho (1986),3.0,Comedy
2075,12,"Money Pit, The (1986)",4.0,Comedy
2076,12,Police Academy 4: Citizens on Patrol (1987),1.0,Comedy
2077,12,Police Academy 6: City Under Siege (1989),1.0,Comedy
2078,12,Little Voice (1998),3.5,Comedy
2079,12,Star Trek: Insurrection (1998),3.0,Action
2080,12,Rushmore (1998),5.0,Comedy
2081,12,Shakespeare in Love (1998),4.0,Comedy
2082,12,Romancing the Stone (1984),4.0,Action
2083,12,Clue (1985),4.5,Comedy
2084,12,"Karate Kid, The (1984)",3.0,Drama
2085,12,"Karate Kid, Part II, The (1986)",1.0,Action
2086,12,"Karate Kid, Part III, The (1989)",1.0,Action
2087,12,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),2.0,Comedy
2088,12,You've Got Mail (1998),2.0,Comedy
2089,12,Patch Adams (1998),2.5,Comedy
2090,12,Wilde (1997),3.0,Drama
2091,12,Varsity Blues (1999),2.0,Comedy
2092,12,"Texas Chainsaw Massacre, The (1974)",3.0,Horror
2093,12,"Texas Chainsaw Massacre 2, The (1986)",1.5,Horror
2094,12,Jumpin' Jack Flash (1986),2.5,Action
2095,12,Peggy Sue Got Married (1986),3.0,Comedy
2096,12,¡Three Amigos! (1986),3.5,Comedy
2097,12,My Name Is Joe (1998),3.5,Drama
2098,12,Still Crazy (1998),2.0,Comedy
2099,12,Jawbreaker (1999),2.0,Comedy
2100,12,"Lock, Stock & Two Smoking Barrels (1998)",4.0,Comedy
2101,12,My Boyfriend's Back (1993),1.0,Comedy
2102,12,10 Things I Hate About You (1999),3.0,Comedy
2103,12,Go (1999),2.5,Comedy
2104,12,Election (1999),3.5,Comedy
2105,12,Star Wars: Episode I - The Phantom Menace (1999),3.0,Action
2106,12,Superman (1978),4.0,Action
2107,12,"Rocky Horror Picture Show, The (1975)",3.5,Comedy
2108,12,Notting Hill (1999),3.0,Comedy
2109,12,Austin Powers: The Spy Who Shagged Me (1999),1.0,Action
2110,12,Run Lola Run (Lola rennt) (1998),5.0,Action
2111,12,Trekkies (1997),4.0,Documentary
2112,12,Arachnophobia (1990),3.0,Comedy
2113,12,American Pie (1999),4.0,Comedy
2114,12,"Blair Witch Project, The (1999)",4.0,Drama
2115,12,Ghostbusters (a.k.a. Ghost Busters) (1984),4.0,Action
2116,12,Drop Dead Gorgeous (1999),3.0,Comedy
2117,12,Vibes (1988),1.0,Adventure
2118,12,"Color Purple, The (1985)",4.0,Drama
2119,12,Little Shop of Horrors (1986),3.0,Comedy
2120,12,"Sixth Sense, The (1999)",4.0,Drama
2121,12,Bowfinger (1999),4.5,Comedy
2122,12,Monty Python's And Now for Something Completely Different (1971),5.0,Comedy
2123,12,Airplane! (1980),4.5,Comedy
2124,12,European Vacation (aka National Lampoon's European Vacation) (1985),4.0,Adventure
2125,12,Funny Farm (1988),2.5,Comedy
2126,12,Big (1988),4.0,Comedy
2127,12,Problem Child (1990),1.0,Children
2128,12,"Christmas Story, A (1983)",3.0,Children
2129,12,Iron Eagle (1986),1.0,Action
2130,12,Medicine Man (1992),1.0,Adventure
2131,12,American Beauty (1999),4.0,Drama
2132,12,"Hard Day's Night, A (1964)",5.0,Adventure
2133,12,Deliverance (1972),4.0,Adventure
2134,12,Tommy (1975),2.5,Musical
2135,12,Double Jeopardy (1999),2.0,Action
2136,12,Drive Me Crazy (1999),2.5,Comedy
2137,12,Phantasm (1979),1.0,Horror
2138,12,Psycho II (1983),1.0,Horror
2139,12,Boys Don't Cry (1999),5.0,Drama
2140,12,Ferris Bueller's Day Off (1986),5.0,Comedy
2141,12,Brief Encounter (1946),4.0,Drama
2142,12,Help! (1965),4.0,Comedy
2143,12,Goldfinger (1964),4.0,Action
2144,12,From Russia with Love (1963),3.0,Action
2145,12,"Blue Lagoon, The (1980)",1.0,Adventure
2146,12,Home Alone 2: Lost in New York (1992),2.0,Children
2147,12,Fight Club (1999),3.0,Action
2148,12,"Bad Seed, The (1956)",3.0,Drama
2149,12,Crimes and Misdemeanors (1989),3.5,Comedy
2150,12,Who Framed Roger Rabbit? (1988),4.0,Adventure
2151,12,Being John Malkovich (1999),4.0,Comedy
2152,12,Falling Down (1993),4.0,Action
2153,12,Spaceballs (1987),4.0,Comedy
2154,12,Robin Hood (1973),4.0,Adventure
2155,12,Dead Again (1991),2.5,Mystery
2156,12,Peter's Friends (1992),4.5,Comedy
2157,12,"Commitments, The (1991)",4.5,Comedy
2158,12,Stand and Deliver (1988),4.0,Comedy
2159,12,"World Is Not Enough, The (1999)",3.0,Action
2160,12,Scrooged (1988),4.0,Comedy
2161,12,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),3.5,Drama
2162,12,Awakenings (1990),2.5,Drama
2163,12,"Cider House Rules, The (1999)",3.5,Drama
2164,12,Easy Rider (1969),2.0,Adventure
2165,12,Man on the Moon (1999),2.0,Comedy
2166,12,"Girl, Interrupted (1999)",2.0,Drama
2167,12,Fast Times at Ridgemont High (1982),4.0,Comedy
2168,12,Encino Man (1992),2.0,Comedy
2169,12,Sister Act (1992),2.0,Comedy
2170,12,"Hand That Rocks the Cradle, The (1992)",1.0,Drama
2171,12,Alive (1993),3.5,Drama
2172,12,Wayne's World (1992),4.0,Comedy
2173,12,Wayne's World 2 (1993),2.0,Comedy
2174,12,"League of Their Own, A (1992)",4.0,Comedy
2175,12,"Bodyguard, The (1992)",2.0,Drama
2176,12,Singles (1992),3.0,Comedy
2177,12,Twin Peaks: Fire Walk with Me (1992),2.0,Crime
2178,12,White Men Can't Jump (1992),2.0,Comedy
2179,12,Buffy the Vampire Slayer (1992),3.0,Action
2180,12,Single White Female (1992),2.0,Drama
2181,12,"Beach, The (2000)",2.0,Adventure
2182,12,To Sir with Love (1967),4.5,Drama
2183,12,Wonder Boys (2000),4.0,Comedy
2184,12,Defending Your Life (1991),2.0,Comedy
2185,12,American Graffiti (1973),4.0,Comedy
2186,12,Who's Harry Crumb? (1989),1.0,Comedy
2187,12,Harry and the Hendersons (1987),3.0,Children
2188,12,Who's That Girl? (1987),2.0,Comedy
2189,12,She-Devil (1989),1.0,Comedy
2190,12,"Muppet Movie, The (1979)",4.0,Adventure
2191,12,"Great Muppet Caper, The (1981)",2.5,Children
2192,12,"Muppets Take Manhattan, The (1984)",4.5,Children
2193,12,Thelma & Louise (1991),4.0,Adventure
2194,12,Creature Comforts (1989),4.0,Animation
2195,12,Double Indemnity (1944),4.0,Crime
2196,12,Teenage Mutant Ninja Turtles (1990),2.0,Action
2197,12,"Good Morning, Vietnam (1987)",4.0,Comedy
2198,12,Guess Who's Coming to Dinner (1967),4.5,Drama
2199,12,That's Life! (1986),1.0,Drama
2200,12,"Bamba, La (1987)",2.5,Drama
2201,12,Lucas (1986),4.0,Drama
2202,12,High Fidelity (2000),5.0,Comedy
2203,12,Misery (1990),3.0,Drama
2204,12,"Odd Couple, The (1968)",4.5,Comedy
2205,12,Predator (1987),3.0,Action
2206,12,East is East (1999),4.0,Comedy
2207,12,Cabaret (1972),2.5,Drama
2208,12,What Ever Happened to Baby Jane? (1962),4.0,Drama
2209,12,Gladiator (2000),3.5,Action
2210,12,Human Traffic (1999),3.0,Comedy
2211,12,Pee-wee's Big Adventure (1985),4.0,Adventure
2212,12,Small Time Crooks (2000),4.5,Comedy
2213,12,On Her Majesty's Secret Service (1969),3.0,Action
2214,12,Stay Tuned (1992),2.5,Comedy
2215,12,Flatliners (1990),2.5,Horror
2216,12,Soapdish (1991),4.5,Comedy
2217,12,Big Trouble in Little China (1986),1.5,Action
2218,12,Chicken Run (2000),4.0,Animation
2219,12,"Perfect Storm, The (2000)",2.0,Drama
2220,12,Nekromantik (1987),2.5,Comedy
2221,12,Croupier (1998),4.0,Crime
2222,12,X-Men (2000),2.0,Action
2223,12,Chuck & Buck (2000),2.0,Comedy
2224,12,What About Bob? (1991),1.0,Comedy
2225,12,Wonderland (1999),3.0,Drama
2226,12,Hollow Man (2000),1.0,Horror
2227,12,Saving Grace (2000),2.0,Comedy
2228,12,Steel Magnolias (1989),4.0,Drama
2229,12,"Cell, The (2000)",1.5,Drama
2230,12,Supergirl (1984),1.0,Action
2231,12,Nurse Betty (2000),2.0,Comedy
2232,12,Almost Famous (2000),4.5,Drama
2233,12,Best in Show (2000),4.5,Comedy
2234,12,Meet the Parents (2000),2.0,Comedy
2235,12,"Contender, The (2000)",2.5,Drama
2236,12,Billy Elliot (2000),5.0,Drama
2237,12,Pay It Forward (2000),3.0,Drama
2238,12,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",2.5,Action
2239,12,"Planes, Trains & Automobiles (1987)",4.0,Comedy
2240,12,Snatch (2000),3.0,Comedy
2241,12,Chocolat (2000),4.0,Drama
2242,12,"Dude, Where's My Car? (2000)",3.0,Comedy
2243,12,Pollock (2000),3.5,Drama
2244,12,Cast Away (2000),3.0,Drama
2245,12,Miss Congeniality (2000),3.5,Comedy
2246,12,"O Brother, Where Art Thou? (2000)",4.0,Adventure
2247,12,Annie (1982),2.5,Children
2248,12,Don't Tell Mom the Babysitter's Dead (1991),2.5,Comedy
2249,12,I'm Gonna Git You Sucka (1988),4.0,Action
2250,12,Baby Boom (1987),2.0,Comedy
2251,12,"Brave Little Toaster, The (1987)",4.0,Animation
2252,12,Disorderlies (1987),1.0,Comedy
2253,12,Empire of the Sun (1987),4.0,Action
2254,12,Ernest Goes to Camp (1987),1.0,Comedy
2255,12,"Evil Dead, The (1981)",4.0,Fantasy
2256,12,Innerspace (1987),3.0,Action
2257,12,Leonard Part 6 (1987),1.0,Comedy
2258,12,"Like Father, Like Son (1987)",1.0,Comedy
2259,12,"Lost Boys, The (1987)",4.0,Comedy
2260,12,"Monster Squad, The (1987)",2.5,Adventure
2261,12,Gray's Anatomy (1996),3.0,Comedy
2262,12,"Dish, The (2001)",3.5,Comedy
2263,12,Memento (2000),3.5,Mystery
2264,12,Bridget Jones's Diary (2001),4.0,Comedy
2265,12,Josie and the Pussycats (2001),2.5,Comedy
2266,12,Shrek (2001),4.0,Adventure
2267,12,Moulin Rouge (2001),3.5,Drama
2268,12,Sexy Beast (2000),4.0,Crime
2269,12,Cats & Dogs (2001),1.0,Children
2270,12,Bagdad Cafe (Out of Rosenheim) (1987),4.5,Comedy
2271,12,Vice Versa (1988),1.5,Comedy
2272,12,Bill & Ted's Excellent Adventure (1989),4.0,Adventure
2273,12,Lean on Me (1989),4.0,Drama
2274,12,Jurassic Park III (2001),2.0,Action
2275,12,Uncle Buck (1989),2.5,Comedy
2276,12,"Princess Diaries, The (2001)",3.5,Children
2277,12,Chocolat (1988),4.0,Drama
2278,12,"Curse of the Jade Scorpion, The (2001)",2.5,Comedy
2279,12,SpaceCamp (1986),2.5,Adventure
2280,12,Donnie Darko (2001),4.0,Drama
2281,12,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.0,Adventure
2282,12,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0,Comedy
2283,12,"Royal Tenenbaums, The (2001)",4.5,Comedy
2284,12,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2.0,Adventure
2285,12,Witness for the Prosecution (1957),4.0,Drama
2286,12,Gosford Park (2001),4.0,Comedy
2287,12,"Truly, Madly, Deeply (1991)",4.0,Drama
2288,12,"Sandlot, The (1993)",2.5,Children
2289,12,Saturday Night and Sunday Morning (1960),4.5,Drama
2290,12,"Time Machine, The (2002)",2.5,Action
2291,12,And Your Mother Too (Y tu mamá también) (2001),3.5,Drama
2292,12,Husbands and Wives (1992),3.5,Comedy
2293,12,Spider-Man (2002),3.0,Action
2294,12,About a Boy (2002),4.5,Comedy
2295,12,Star Wars: Episode II - Attack of the Clones (2002),3.5,Action
2296,12,"Importance of Being Earnest, The (2002)",3.5,Comedy
2297,12,Undercover Brother (2002),2.5,Comedy
2298,12,84 Charing Cross Road (1987),4.5,Drama
2299,12,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2.0,Action
2300,12,Road to Perdition (2002),3.5,Crime
2301,12,Austin Powers in Goldmember (2002),2.0,Comedy
2302,12,Mostly Martha (Bella Martha) (2001),3.5,Comedy
2303,12,Hot Shots! (1991),3.5,Action
2304,12,Igby Goes Down (2002),4.0,Comedy
2305,12,Secretary (2002),3.0,Comedy
2306,12,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.0,Adventure
2307,12,Bowling for Columbine (2002),4.0,Documentary
2308,12,Saturday Night Fever (1977),4.0,Comedy
2309,12,Jackass: The Movie (2002),2.0,Action
2310,12,Casino Royale (1967),4.0,Action
2311,12,Harry Potter and the Chamber of Secrets (2002),3.5,Adventure
2312,12,Die Another Day (2002),3.0,Action
2313,12,"Quiet American, The (2002)",3.5,Drama
2314,12,Star Trek: Nemesis (2002),3.5,Action
2315,12,Nicholas Nickleby (2002),3.0,Drama
2316,12,City of God (Cidade de Deus) (2002),4.0,Action
2317,12,Dogfight (1991),3.5,Drama
